title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
New T-Force Delta RGB DDR5 Ram 16GB (2x8GB) 6000MHz Gaming Desktop Memory White,T-Force,59.90,3.74375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/187652294375?campid=5339111681,Ebay,
SK Hynix 16GB DDR5 SODIMM 1Rx8 PC5-5600B SA0 1010 XT Single 16GB SODIMM RAM,SK Hynix,49.99,3.124375,USD,16,DDR5,Laptop,Used,https://www.ebay.com/itm/226859151815?campid=5339111681,Ebay,
Micron 32GB DDR5 4800MHz ECC UDIMM CL40 Server Workstation MTC20C2085S1EC48BA1R,Micron,229.95,7.1859375,USD,32,DDR5,Server,New,https://www.ebay.com/itm/127372407898?campid=5339111681,Ebay,
TEAMGROUP T-Force Delta RGB DDR5 32GB Kit (2 x 16GB) 6000MHz (PC5-48000) CL30,Team Group,149.99,4.6871875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/236390465785?campid=5339111681,Ebay,
G.Skill F5-6000J3038F16GX2-TZ5NR Trident Z5 Neo RGB Series 2x16GB DDR5 RAM CL30,G.Skill,124.99,7.811875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/365912307824?campid=5339111681,Ebay,
G.SKILL Flare X5 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,G.Skill,190.00,2.96875,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/267369434228?campid=5339111681,Ebay,
Crucial - Pro 32GB (2x16GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,89.99,2.8121875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117559099?campid=5339111681,Ebay,
Patriot Viper Venom 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,Patriot,56.99,3.561875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388203617819?campid=5339111681,Ebay,
G.SKILL Trident Z5 Royal Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48,G.Skill,169.99,5.3121875,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/267437228467?campid=5339111681,Ebay,
Micron 64GB 2Rx4 PC5-6400B MTC40F2046S1RC64BDY (ES) - DDR5 EC8 RDIMM Server RAM,Micron,250.00,3.90625,USD,64,DDR5,Server,Used,https://www.ebay.com/itm/116827540729?campid=5339111681,Ebay,
Corsair Dominator Platinum RGB 32GB (2x16GB) DDR5 RAM 4800MHz CM5S16GM4800A40T2,Corsair,84.99,2.6559375,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/127422338326?campid=5339111681,Ebay,
Hynix 32GB DDR5 4800MHz PC5-38400 2Rx8 EC8 RDIMM Server Memory RAM (HMCG88AEBRA),SK Hynix,174.99,5.4684375,USD,32,DDR5,Server,Used,https://www.ebay.com/itm/326522470507?campid=5339111681,Ebay,
Samsung SODIMM Laptop Memory RAM 8GB 1Rx8 DDR5,Samsung,21.00,2.625,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/197764350264?campid=5339111681,Ebay,
