title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,1194.99,9.335859375,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
G.SKILL Trident Z5 Neo RGB 32GB DDR5 (2 x 16GB) F5-6400J3039G16GX2-TZ5NR CL30,G.Skill,329.99,10.3121875,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/168095760400?campid=5339111681,Ebay,
🔥Crucial 128GB (2x64GB) DDR5 5600MHz CL46 UDIMM RAM - New In Hand - Free Ship!!,Crucial,999.99,7.812421875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/136908740404?campid=5339111681,Ebay,
Team Group T-force Delta DDR5 RAM 16GB (2×8GB) 6000mhz RGB - Brand new,Team Group,175.00,10.9375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/336397387561?campid=5339111681,Ebay,
Teamgroup T-Force Vulcan  64GB (2x 32GB) DDR5-6000 Desktop ram #5655,Team Group,399.00,6.234375,USD,64,DDR5-6000,Desktop,Used,https://www.ebay.com/itm/397495566483?campid=5339111681,Ebay,
New Crucial Pro Overclocking 32GB (2x16GB) DDR5-6000 CL36 Desktop Memory for A/I,Crucial,289.95,9.0609375,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/389434558951?campid=5339111681,Ebay,
Micron 1x 8GB DDR5 PC5-4800B 1RX16 DESKTOP UDIMM Memory MTC4C10163S1UC48BA1 RAM,Micron,74.50,9.3125,USD,8,DDR5,Desktop,Used,https://www.ebay.com/itm/236582591554?campid=5339111681,Ebay,
Patriot Viper Elite 5 16GB 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory,Patriot,147.22,9.20125,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/336391532261?campid=5339111681,Ebay,
CORSAIR CMH16GX5M2B5200C40 Vengeance RGB DDR5 Memory Modules 16GB (2x 8GB) DDR5,Corsair,209.99,13.124375,USD,16,DDR5,Desktop,Open box,https://www.ebay.com/itm/336325077382?campid=5339111681,Ebay,
G.SKILL Flare X5 16GB (1x16GB) DDR5-6000 CL36 Desktop PC Memory (AMD Expo) - NEW,G.Skill,169.99,10.624375,USD,16,DDR5-6000,Desktop,New,https://www.ebay.com/itm/127633243128?campid=5339111681,Ebay,
Patriot Viper Venom 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,Patriot,165.74,10.35875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/336391531963?campid=5339111681,Ebay,
Kingston FURY Beast 16 GB (2x8GB) 6000 MT/s DDR5 CL36 DIMM KF560C36BBEAK2-16 RAM,Kingston,229.99,14.374375,USD,16,6000MT/s,Desktop,Open box,https://www.ebay.com/itm/227181366822?campid=5339111681,Ebay,
Crucial Pro Overclocking 32GB 2x16GB DDR5 6400MHz CL38 RAM UDIMM Desktop Memory,Crucial,280.00,8.75,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/277660419169?campid=5339111681,Ebay,
CORSAIR VENGEANCE RGB 32GB (2 x 16GB) PC5-48000 (DDR5-6000) DIMM Memory - Black,Corsair,149.99,4.6871875,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/406619979936?campid=5339111681,Ebay,
CORSAIR - VENGEANCE RGB 32GB (2x16GB) DDR5 6000MHz Desktop Memory - Ships Now,Corsair,425.00,13.28125,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/277574341265?campid=5339111681,Ebay,
G.SKILL Trident Z5 Royal Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51,G.Skill,556.49,17.3903125,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/387056803297?campid=5339111681,Ebay,
TEAMGROUP Elite Plus DDR5 32GB (2x16GB) 6400MHz Desktop RAM,Team Group,290.00,9.0625,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/287076072500?campid=5339111681,Ebay,
SK Hynix DDR5 4x8Gb (32Gb Total) PC5-5600 UDIMM 288 Pin,SK Hynix,525.00,65.625,USD,8,DDR5,Desktop,Open box,https://www.ebay.com/itm/177792482614?campid=5339111681,Ebay,
RAM Team T-Force 16GB 5200MHz DELTA RGB DDR5 DESKTOP MEMORY WHITE CL40,T-Force,159.00,9.9375,USD,16,5200MHz,Desktop,Open box,https://www.ebay.com/itm/358019030580?campid=5339111681,Ebay,
Team Group T-CREATE EXPERT 16GB (1x16GB) 288-Pin PC RAM DDR5 6000 CL30-36-36-76,Team Group,280.00,17.5,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/277661182397?campid=5339111681,Ebay,
Kingston FURY Beast RGB 16GB (2 x 8GB) PC5-44800 (DDR5-5600) DIMM Memory...,Kingston,199.99,12.499375,USD,16,DDR5-5600,Desktop,New,https://www.ebay.com/itm/389515239842?campid=5339111681,Ebay,
Corsair Vengeance RGB DDR5 64GB (2x32GB) 6000MHz ,Corsair,530.00,8.28125,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/116991006590?campid=5339111681,Ebay,
Samsung 16GB 1RX8 PC5-44800 DDR5-5600 SODIMM M425R2GA3EB0-CWMOD Memory,Samsung,148.00,9.25,USD,16,DDR5-5600,Laptop,New,https://www.ebay.com/itm/116969623702?campid=5339111681,Ebay,
White T-Force Delta RGB DDR5 RAM 32GB(2x16GB) 5200 with XMP 3.0,T-Force,279.00,8.71875,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/257258423725?campid=5339111681,Ebay,
32GB DDR5 7200MHz G.SKILL  (2x16GB) Trident Z5 RGB  RAM  - Silver CL34,G.Skill,445.00,13.90625,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/358134852185?campid=5339111681,Ebay,
Kingston 192GB (4×48GB) DDR5-5600 CL46 | Non-ECC RAM  1.1V | Hynix ICs | NON-KIT,Kingston,1299.99,6.77078125,USD,192,DDR5-5600,Server,New,https://www.ebay.com/itm/326954286113?campid=5339111681,Ebay,
Crucial DDR5-4800 UDIMM 16GB x 2 Desktop Memory Intel XMP 3.0 CT16G48C40U5,Crucial,175.00,10.9375,USD,16,DDR5-4800,Desktop,New,https://www.ebay.com/itm/227175458711?campid=5339111681,Ebay,
Corsair Vengeance RGB DDR5 RAM 32GB(2x16GB)6000MHz CL38 Intel XMP NEW FAST SHIP,Corsair,309.99,9.6871875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/277616030191?campid=5339111681,Ebay,
MICRON 8GB DDR5 PC5-5600B SODIMM LAPTOP MEMORY - GREEN,Micron,81.74,10.2175,USD,8,DDR5,Laptop,Open box,https://www.ebay.com/itm/167960010490?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desk,Corsair,1658.49,12.956953125,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/388528434747?campid=5339111681,Ebay,
Crucial 48GB DDR5 5600MHz SODIMM - PULLED FROM NEW DEVICE!,Crucial,375.00,7.8125,USD,48,DDR5,Laptop,Used,https://www.ebay.com/itm/297887199869?campid=5339111681,Ebay,
TEAMGROUP T-FORCE DELTA RGB 32GB (2 x 16GB) PC5-48000 (DDR5-6000) DIMM CL38,Team Group,329.00,10.28125,USD,32,DDR5-6000,Desktop,Used,https://www.ebay.com/itm/366136973717?campid=5339111681,Ebay,
