title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
SK Hynix 8GB SODIMM DDR5 5600MHz Laptop RAM Memory,SK Hynix,21.00,2.625,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/197776175955?campid=5339111681,Ebay,
New T-Force Delta RGB DDR5 Ram 16GB (2x8GB) 6000MHz Gaming Desktop Memory White,T-Force,59.90,3.74375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/187652294375?campid=5339111681,Ebay,
SK hynix 16GB DDR5 UDIMM 5600MHz 1Rx8 288-Pin Desktop RAM - HMCG78AGBUA081N,SK Hynix,49.94,3.12125,USD,16,DDR5,Desktop,Open box,https://www.ebay.com/itm/127434313238?campid=5339111681,Ebay,
Crucial - Pro 32GB (2x16GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,89.99,2.8121875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117559099?campid=5339111681,Ebay,
Patriot Viper Venom 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,Patriot,56.99,3.561875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388203617819?campid=5339111681,Ebay,
G.Skill Trident Z5 Neo RGB 32GB 2 x 16GB DDR5 6000MT/s CL36 Black Desktop Memory,G.Skill,112.99,3.5309375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/257153889263?campid=5339111681,Ebay,
Crucial - Pro 64GB (2x32GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,189.99,2.96859375,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/205117563460?campid=5339111681,Ebay,
Kingston DDR5 32GB 4800MHz ECC KSM48E40BD8KM-32HM Memory RAM unbuffered RAM,Kingston,149.00,4.65625,USD,32,DDR5,Server,Used,https://www.ebay.com/itm/197496161018?campid=5339111681,Ebay,
CORSAIR - VENGEANCE 32GB (2x16GB) 5600 MHz DDR5 Desktop Memory Gaming Used READ!,Corsair,85.00,2.65625,USD,32,5600MHz,Desktop,Used,https://www.ebay.com/itm/297692480915?campid=5339111681,Ebay,
SK Hynix 32GB (2x16GB) DDR5 4800MHz Laptop Memory SODIMM HMCG78MEBSA092N,SK Hynix,75.00,2.34375,USD,32,DDR5,Laptop,Used,https://www.ebay.com/itm/236396337427?campid=5339111681,Ebay,
