title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,926.99,7.242109375,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
Team Group T-CREATE EXPERT 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 CL30,Team Group,445.00,13.90625,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/277656987377?campid=5339111681,Ebay,
🔥Crucial 128GB (2x64GB) DDR5 5600MHz CL46 UDIMM RAM - New In Hand - Free Ship!!,Crucial,949.99,7.421796875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/136908740404?campid=5339111681,Ebay,
Team Group T-FORCE DELTA RGB 16GB (2x8GB) DDR5-6000 CL38 PRE ORDER,Team Group,169.94,10.62125,USD,16,DDR5-6000,Desktop,New,https://www.ebay.com/itm/389508508234?campid=5339111681,Ebay,
New Crucial Pro Overclocking 32GB (2x16GB) DDR5-6000 CL36 Desktop Memory for A/I,Crucial,289.95,9.0609375,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/389434558951?campid=5339111681,Ebay,
NEW CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 White Gaming!,Corsair,349.99,10.9371875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/358047205585?campid=5339111681,Ebay,
SK Hynix 8GB DDR5 5600MHz Desktop Ram HMCG66AGBUA081N,SK Hynix,130.00,16.25,USD,8,DDR5,Desktop,Open box,https://www.ebay.com/itm/236577043349?campid=5339111681,Ebay,
Team T-Force Vulcan 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 Desktop OEM,T-Force,275.00,8.59375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/127629551852?campid=5339111681,Ebay,
Teamgroup T-Force Vulcan  64GB (2x 32GB) DDR5-6000 Desktop ram #6457,Team Group,429.00,6.703125,USD,64,DDR5-6000,Desktop,Used,https://www.ebay.com/itm/287074925063?campid=5339111681,Ebay,
Hynix 8GB DDR5-5600 SODIMM HMCG66AGBSA092N HMCG66AGBSA095N Laptop Memory RAM,SK Hynix,79.00,9.875,USD,8,DDR5-5600,Laptop,Open box,https://www.ebay.com/itm/257310762958?campid=5339111681,Ebay,
CORSAIR Vengeance 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop,Corsair,1099.00,8.5859375,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/287082630631?campid=5339111681,Ebay,
Crucial 96GB DDR5 5600MT/s CL46 UDIMM (CP2K48G56C46U5) US Seller - SAME Day Ship,Crucial,667.00,6.947916666666667,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/147064296010?campid=5339111681,Ebay,
Major Brand 16 GB PC5-44800 (DDR5-5600) 1Rx8 DDR5 Desktop RAM,Major Brand,119.99,7.499375,USD,16,DDR5-5600,Desktop,Used,https://www.ebay.com/itm/365961210010?campid=5339111681,Ebay,
Crucial - Pro OC Gaming 32GB (2x16GB) DDR5 6400MHz C38 UDIMM Intel XMP 3.0 & ...,Crucial,292.99,9.1559375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/326645127313?campid=5339111681,Ebay,
"G.Skill Trident Z5 RGB DDR5-7200 32GB (2x16GB) CL34, F5-7200J3445G16GX2-TZ5RS",G.Skill,499.95,15.6234375,USD,32,DDR5-7200,Desktop,New,https://www.ebay.com/itm/397443262439?campid=5339111681,Ebay,
Crucial Pro 48gb (2x24gb) DDR5 5600MHz - 1.1V Desktop Memory,Crucial,349.99,7.291458333333334,USD,48,DDR5,Desktop,Open box,https://www.ebay.com/itm/326914624284?campid=5339111681,Ebay,
SK Hynix DDR5 SODIMM PC5-4800B 16GB -  HMCG78MEBSA092 BA,SK Hynix,139.80,8.7375,USD,16,DDR5,Laptop,Used,https://www.ebay.com/itm/127629952585?campid=5339111681,Ebay,
