title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
G.SKILL Trident Z5 Neo RGB Series 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400,G.Skill,369.00,11.53125,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/168074956164?campid=5339111681,Ebay,
CORSAIR Vengeance 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop,Corsair,1199.00,9.3671875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/147080404519?campid=5339111681,Ebay,
CORSAIR VENGANCE RGB DDR5 AMD EXPO 64GB CUE 32GBX2 GRAY (CMH64GX5M2B6000Z30),Corsair,689.95,10.78046875,USD,64,DDR5,Desktop,Used,https://www.ebay.com/itm/257244660509?campid=5339111681,Ebay,
🔥NEW Crucial Pro Overclocking 32GB (2x16GB) DDR5-6000 CL36 Desktop Memory🔥,Crucial,289.99,9.0621875,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/157600047141?campid=5339111681,Ebay,
CORSAIR Vengeance 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000MHz Desktop Memory,Corsair,390.00,12.1875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/187942005212?campid=5339111681,Ebay,
NEW Kingston 16GB DDR5 5600 SO-DIMM RAM Module PC5-5600B-SA0-1010-XT,Kingston,109.97,6.873125,USD,16,DDR5,Laptop,Open box,https://www.ebay.com/itm/147081676172?campid=5339111681,Ebay,
Crucial Micron 16GB DDR5 RAM UDIMM (2x8GB) 5600MHz CL46 CT8G56C46U5.M4D1 USED,Crucial,174.99,10.936875,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/336381915829?campid=5339111681,Ebay,
Crucial 96GB DDR5 5600MT/s CL46 UDIMM (CP2K48G56C46U5) US Seller - SAME Day Ship,Crucial,673.00,7.010416666666667,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/147064296010?campid=5339111681,Ebay,
Kingston FURY Renegade RGB 32GB (2 x 16GB) DDR5 7200mt/S CL38 Memory Kit,Kingston,350.00,10.9375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/317753525368?campid=5339111681,Ebay,
SK Hynix 8GB DDR5 5600MHz Desktop Ram HMCG66AGBUA081N,SK Hynix,150.00,18.75,USD,8,DDR5,Desktop,Open box,https://www.ebay.com/itm/236577043349?campid=5339111681,Ebay,
