title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
New T-Force Delta RGB DDR5 Ram 16GB (2x8GB) 6000MHz Gaming Desktop Memory White,T-Force,59.90,3.74375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/187652294375?campid=5339111681,Ebay,
TEAMGROUP T-Force Delta RGB DDR5 32GB Kit (2 x 16GB) 6000MHz (PC5-48000) White,Team Group,109.95,3.4359375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/236394442159?campid=5339111681,Ebay,
G.SKILL Flare X5 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,G.Skill,190.00,2.96875,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/267369434228?campid=5339111681,Ebay,
Crucial - Pro 32GB (2x16GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,89.99,2.8121875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117559099?campid=5339111681,Ebay,
*NEW* G.SKILL RIPJAWS DDR5 64GB (2 X 32GB) 5600 SODIMM F5-5600S4040A32GX2-RS,G.Skill,204.00,3.1875,USD,64,DDR5,Laptop,New,https://www.ebay.com/itm/146893368830?campid=5339111681,Ebay,
Patriot Viper Venom 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,Patriot,56.99,3.561875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388203617819?campid=5339111681,Ebay,
CORSAIR - VENGEANCE RGB 32GB (2x16GB) DDR5 6400MHz C36 CMH32GX5M2N6400C36,Corsair,99.99,3.1246875,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/177497377902?campid=5339111681,Ebay,
G.Skill Trident Z5 Neo RGB 32GB 2 x 16GB DDR5 6000MT/s CL36 Black Desktop Memory,G.Skill,112.99,3.5309375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/257153889263?campid=5339111681,Ebay,
T-Force Delta RGB DDR5 Ram 16GB (2 x 8GB) 6000MHz - White,T-Force,35.00,2.1875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/357766766410?campid=5339111681,Ebay,
Crucial - Pro 64GB (2x32GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,189.99,2.96859375,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/205117563460?campid=5339111681,Ebay,
Factory Sealed Crucial Pro RAM DDR5 32GB Kit (2x16GB) 5600MHz Desktop Memory,Crucial,80.00,2.5,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/177494903468?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB Series (Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s,G.Skill,149.50,4.671875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/326157288048?campid=5339111681,Ebay,
SK Hynix 8GB SODIMM DDR5 5600MHz Laptop RAM Memory,SK Hynix,22.00,2.75,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/197776175955?campid=5339111681,Ebay,
Samsung SODIMM Laptop Memory RAM 8GB 1Rx8 DDR5,Samsung,21.00,2.625,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/197764350264?campid=5339111681,Ebay,
Micron 32GB DDR5 4800MHz ECC UDIMM CL40 Server Workstation MTC20C2085S1EC48BA1R,Micron,229.95,7.1859375,USD,32,DDR5,Server,New,https://www.ebay.com/itm/127372407898?campid=5339111681,Ebay,
Crucial - Pro Overclocking 32GB (2x16GB) DDR5 6000MHz C36 UDIMM Desktop Memor...,Crucial,78.00,2.4375,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/357760909013?campid=5339111681,Ebay,
SK hynix 16GB DDR5 UDIMM 5600MHz 1Rx8 288-Pin Desktop RAM - HMCG78AGBUA081N,SK Hynix,49.94,3.12125,USD,16,DDR5,Desktop,Open box,https://www.ebay.com/itm/127434313238?campid=5339111681,Ebay,
Crucial Pro 48GB DDR5 5600MHz UDIMM Desktop Memory CP48G56C46U5,Crucial,149.00,3.1041666666666665,USD,48,DDR5,Desktop,Used,https://www.ebay.com/itm/286201591684?campid=5339111681,Ebay,
Crucial DDR5 Pro 64GB (2x32GB) DDR 5 6000 PC RAM,Crucial,170.00,2.65625,USD,64,DDR5,Desktop,Open box,https://www.ebay.com/itm/146899030984?campid=5339111681,Ebay,
Kingston FURY Beast 16GB (2x8) 5200MT/s DDR5 RGB DesktopMemory KF552C36BBEAK2-16,Kingston,49.99,3.124375,USD,16,5200MT/s,Desktop,New,https://www.ebay.com/itm/157396127314?campid=5339111681,Ebay,
👽 Samsung 16GB DDR5 5600 MHz PC5-44800 SODIMM Laptop Memory RAM 👽,Samsung,44.97,2.810625,USD,16,DDR5,Laptop,Open box,https://www.ebay.com/itm/167865764290?campid=5339111681,Ebay,
V-COLOR Manta XSky DDR5 32GB (2x16GB) 6400MHz CL32 1.4V SK Hynix IC RGB Gaming D,SK Hynix,102.99,3.2184375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/297668140849?campid=5339111681,Ebay,
