title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,926.99,7.242109375,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
Kingston 32GB DDR5-4800 UDIMM KVR48U40BD8-32 Memory RAM,Kingston,279.99,8.7496875,USD,32,DDR5-4800,Desktop,Open box,https://www.ebay.com/itm/227133205701?campid=5339111681,Ebay,
DDR5 16GB (2 x 8GB) Team Group 6000MHz CL38 RGB (Black) FF3D516G6000HC38ADC01,Team Group,180.00,11.25,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/277650440199?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB 32GB (2x16GB) PC memory RAM DDR5 6400 Intel XMP 288-Pin,G.Skill,514.99,16.0934375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/294773530117?campid=5339111681,Ebay,
Team T-Force Delta ECO 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200),T-Force,621.66,19.426875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/167615277401?campid=5339111681,Ebay,
Corsair Vengeance 32GB (2x16GB) DDR5 6400MHz CL36 White Desktop Gaming Memory,Corsair,389.95,12.1859375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/287076339149?campid=5339111681,Ebay,
CORSAIR Vengeance 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop,Corsair,1647.99,12.874921875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/306338798120?campid=5339111681,Ebay,
SK hynix 16GB DDR5 5600 Desktop RAM PC5-5600B-UA0 HMCG78AGBUA081N Non-ECC UDIMM,SK Hynix,150.00,9.375,USD,16,DDR5,Server,Used,https://www.ebay.com/itm/177776031104?campid=5339111681,Ebay,
Kingston FURY Beast 16GB 1x16GB 288-Pin PC RAM DDR5 5200 CL40 Memory XMP & Expo,Kingston,199.95,12.496875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/157615127404?campid=5339111681,Ebay,
Patriot Viper Elite 5 16GB 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory M,Patriot,169.99,10.624375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/306313286532?campid=5339111681,Ebay,
