title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Kingston FURY Beast 16GB (2 x 8) DDR5 5200MT/s Desktop Memory,Kingston,115.00,7.1875,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/406454512094?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF4D,Team Group,165.00,10.3125,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/366040835923?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF3D,Team Group,195.99,12.249375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/306325747710?campid=5339111681,Ebay,
Team T-Force 32GB(2x16GB) 5200MHz DELTA RGB DDR5 DESKTOP MEMORY WHITE CL40,T-Force,255.00,7.96875,USD,32,5200MHz,Desktop,Open box,https://www.ebay.com/itm/357892204931?campid=5339111681,Ebay,
CORSAIR Vengeance SODIMM DDR5 RAM 48GB (2x24GB) 4800MHz iCUE Comp,Corsair,230.00,4.791666666666667,USD,48,DDR5,Laptop,New,https://www.ebay.com/itm/397362156901?campid=5339111681,Ebay,
Patriot Viper Elite 5 RGB 32GB (2x16GB) DDR5-6400 PC5-51200 CL32 XMP/EXPO PC RAM,Patriot,299.99,9.3746875,USD,32,DDR5-6400,Desktop,New,https://www.ebay.com/itm/176513851791?campid=5339111681,Ebay,
Samsung 8GB PC5-38400 DDR5 4800 MHz DIMM Desktop Memory RAM (M323R1GB4BB0-CQK),Samsung,53.99,6.74875,USD,8,DDR5,Desktop,Open box,https://www.ebay.com/itm/197912556795?campid=5339111681,Ebay,
A-Tech 16GB DDR5 5600 MHz Laptop SODIMM PC5-44800 262-Pin Notebook Memory RAM,A-Tech,178.19,11.136875,USD,16,DDR5,Laptop,New,https://www.ebay.com/itm/325920642411?campid=5339111681,Ebay,
Dell Memory SNPK7G24C/16G AB883074 16GB 1Rx8 DDR5 UDIMM 4800MHz RAM,Dell,209.95,13.121875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/134987374407?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB Series 48GB (2 x 24GB) 288-Pin PC RAM DDR5 6400 (PC5 5120,G.Skill,350.00,7.291666666666667,USD,48,DDR5,Desktop,Used,https://www.ebay.com/itm/205897498082?campid=5339111681,Ebay,
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,926.99,7.242109375,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
