title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
G. skill Trident Z RGB 32gb DDR5 6000 CL 36,G.SKILL,240.00,7.5,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/197913555841?campid=5339111681,Ebay,
Working G.Skill Trident Z5 RGB DDR5 5600MHZ 16GB Deskktop RAM-Intel XMP 3.0-Read,G.Skill,130.00,8.125,USD,16,DDR5,Desktop,Open box,https://www.ebay.com/itm/127504910224?campid=5339111681,Ebay,
Patriot Viper Elite 5 Ultra RGB 48GB (2x24G) DDR5-8000 PC5-64000 XMP/EXPO PC RAM,Patriot,429.99,8.958125,USD,48,DDR5-8000,Desktop,New,https://www.ebay.com/itm/177337970267?campid=5339111681,Ebay,
Crucial - Pro Overclocking 32GB (2x16GB) DDR5 6000MHz C36 UDIMM Desktop Memor...,Crucial,273.99,8.5621875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117563745?campid=5339111681,Ebay,
Hynix 64GB DDR5-5600 EC8 RDIMM HMCG94AGBRA181N HMCG9AGBRA181N Server Memory RAM,SK Hynix,769.55,12.02421875,USD,64,DDR5-5600,Server,Open box,https://www.ebay.com/itm/325888230885?campid=5339111681,Ebay,
Dell Memory Upgrade 16GB 1Rx8 DDR5 UDIMM 4800MHz ECC SNPG00XJC/16G AC027075 RAM,Dell,279.95,17.496875,USD,16,DDR5,Server,New,https://www.ebay.com/itm/176355034886?campid=5339111681,Ebay,
Samsung 8GB DDR5 4800 MHZ 1Rx16 UDIMM DESKTOP RAM MODULE M323R1GB4BB0-CQKOD CL40,Samsung,89.99,11.24875,USD,8,DDR5,Desktop,New,https://www.ebay.com/itm/224901529508?campid=5339111681,Ebay,
Samsung 32GB PC5-38400 DDR5 4800 MHz DIMM Desktop Memory RAM (M323R4GA3BB0-CQK),Samsung,338.77,10.5865625,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/224985353451?campid=5339111681,Ebay,
SK Hynix 16GB (2x8GB) RAM DDR5 SODIMM 5600MHz,SK Hynix,25.76,1.61,USD,16,DDR5,Laptop,Open box,https://www.ebay.com/itm/306632640102?campid=5339111681,Ebay,
Crucial RAM 32GB DDR5 5600MHz (5200MHz or 4800MHz) Desktop Memory CT32G56C46U5,Crucial,299.99,9.3746875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/186714586792?campid=5339111681,Ebay,
Hynix 32GB DDR5 5600 MHz PC5-44800 DIMM Non-ECC Desktop Memory RAM (HMCG88AGBUA),SK Hynix,353.51,11.0471875,USD,32,DDR5,Server,Open box,https://www.ebay.com/itm/326347210709?campid=5339111681,Ebay,
A-Tech 32GB Kit (4x 8GB) DDR5 4800 MHz Desktop PC5-38400 DIMM 288-Pin Memory RAM,A-Tech,326.36,10.19875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/225310039730?campid=5339111681,Ebay,
G.Skill Trident Z5 XMP RGB 64GB 2 x 32GB DDR5 6400MT/s CL32 Silver RAM Memory,G.Skill,549.99,8.59359375,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/257203138956?campid=5339111681,Ebay,
G.Skill Ripjaws S5 Intel XMP 3.0 DDR5 RAM 64GB 2x32GB 6000 CL36 Desktop Memory,G.Skill,489.99,7.65609375,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/257202571536?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB DDR5-6000 64GB BRAND NEW ***FREE SAME DAY SHIPPING***,G.Skill,499.98,7.8121875,USD,64,DDR5-6000,Desktop,New,https://www.ebay.com/itm/267494257660?campid=5339111681,Ebay,
A-Tech 8GB DDR5 4800MHz Laptop PC5-38400 SODIMM 262-Pin Notebook Memory RAM 1x8G,A-Tech,64.25,8.03125,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/325187433424?campid=5339111681,Ebay,
32GB DDR5 4800 MHz PC5-38400 Hynix HMCG88MEBUA081N Equivalent Desktop Memory RAM,SK Hynix,397.67,12.4271875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/225034538651?campid=5339111681,Ebay,
CORSAIR Vengeance 96GB (2 x 48GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desktop M,Corsair,1107.49,11.536354166666667,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/306324161447?campid=5339111681,Ebay,
A-Tech 8GB DDR5 5600 MHz Desktop DIMM PC5-44800 288-Pin Non-ECC Memory RAM 1x8GB,A-Tech,84.16,10.52,USD,8,DDR5,Server,New,https://www.ebay.com/itm/225908524193?campid=5339111681,Ebay,
32GB DDR5-4800 ECC UDIMM Samsung IC RAM Compatible w/ Samsung M324R4GA3BB0-CQK0L,Samsung,359.00,11.21875,USD,32,DDR5-4800,Server,New,https://www.ebay.com/itm/205229343995?campid=5339111681,Ebay,
A-Tech 16GB DDR5 5600 MHz Laptop SODIMM PC5-44800 262-Pin Notebook Memory RAM,A-Tech,161.99,10.124375,USD,16,DDR5,Laptop,New,https://www.ebay.com/itm/325920642411?campid=5339111681,Ebay,
G.SKILL Ripjaws S5 64GB (2 x 32GB) PC RAM DDR5 6000 (PC5 48000) Memory,G.Skill,679.99,10.62484375,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/385606514546?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 128GB (2 x 64GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Desk,Corsair,1539.99,12.031171875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/388528434747?campid=5339111681,Ebay,
G.SKILL Ripjaws S5 Series 64GB (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) D,G.Skill,587.49,9.17953125,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/295736797099?campid=5339111681,Ebay,
Samsung 32GB Desktop RAM (16 x 2) DDR5 5600MHz M323R2GA3DB0-CWM0D (barely used),Samsung,209.99,6.5621875,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/177630916832?campid=5339111681,Ebay,
Kingston 16GB HP52U40S8MA-16FRAE P/N:N16144 Fury RGB DDR5-5200 *tested**more*81*,Kingston,103.99,6.499375,USD,16,DDR5-5200,Desktop,Used,https://www.ebay.com/itm/365372994388?campid=5339111681,Ebay,
A-Tech 8GB PC5-41600 DDR5 5200 MHz Non-ECC SODIMM 288-Pin Laptop Memory RAM 1x,A-Tech,64.25,8.03125,USD,8,DDR5,Server,New,https://www.ebay.com/itm/226619924132?campid=5339111681,Ebay,
Crucial - 32GB Kit (2x16GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,250.99,7.8434375,USD,32,DDR5,Laptop,New,https://www.ebay.com/itm/205117499838?campid=5339111681,Ebay,
G.SKILL Flare X5 256GB (4 x 64GB) 288-Pin PC RAM DDR5 6000,G.Skill,1800.00,7.03125,USD,256,DDR5,Desktop,New,https://www.ebay.com/itm/187779157585?campid=5339111681,Ebay,
SK Hynix 16GB 5600MHz DDR5 RAM 1RX8 PC5-5600B 1010 XT RECC RDIMM Server Memory,SK Hynix,150.00,9.375,USD,16,5600MHz,Server,Open box,https://www.ebay.com/itm/257231349186?campid=5339111681,Ebay,
NEW Hynix / Samsung 64GB (2 x 32GB) PC5 DDR5 MHz SODIMM Dell Laptop Memory RAM,Samsung,399.98,6.2496875,USD,64,DDR5,Laptop,New,https://www.ebay.com/itm/326870734958?campid=5339111681,Ebay,
CORSAIR - VENGEANCE RGB 32GB (2x16GB) DDR5 6000MHz C36 UDIMM Desktop Memory -,Corsair,300.00,9.375,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/277546185529?campid=5339111681,Ebay,
Corsair Dominator RGB 16 X 2 GB DDR5 RAM 7200 MHz - Sealed CMT32GX5M2X7200C34  -,Corsair,599.99,299.995,USD,2,DDR5,Desktop,New,https://www.ebay.com/itm/326890165190?campid=5339111681,Ebay,
Hynix 32GB DDR5-4800 PC5-38400 1Rx4 EC8 RDIMM Server Memory RAM HMCG84MEBRA113N,SK Hynix,419.29,13.1028125,USD,32,DDR5-4800,Server,Open box,https://www.ebay.com/itm/326798276711?campid=5339111681,Ebay,
