title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Kingston 32GB DDR5-5600 PC5-44800 KSM56E46BD8KM-32HA Unbuffered ECC Memory,Kingston,255.99,7.9996875,USD,32,DDR5-5600,Server,New,https://www.ebay.com/itm/325965878771?campid=5339111681,Ebay,
G.Skill F5-6000J3038F16GX2-TZ5NR Trident Z5 Neo RGB Series 2x16GB DDR5 RAM CL30,G.Skill,135.00,8.4375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/157413689177?campid=5339111681,Ebay,
Crucial - Pro 128GB (2x64GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,341.99,2.671796875,USD,128,DDR5,Desktop,New,https://www.ebay.com/itm/197794079145?campid=5339111681,Ebay,
Corsair Vengeance RGB DDR5 RAM 32GB 6000Mhz CL36 Intel XMP (CMH32GX5M2E6000C36W),Corsair,125.00,3.90625,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/227036523623?campid=5339111681,Ebay,
Crucial - Pro 32GB (2x16GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,109.99,3.4371875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117559099?campid=5339111681,Ebay,
SK HYNIX 16GB DDR5-5600B PC5-44800 SODIMM Laptop RAM ,SK Hynix,39.99,2.499375,USD,16,DDR5,Laptop,Used,https://www.ebay.com/itm/205803327964?campid=5339111681,Ebay,
Patriot Viper Venom 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop,Patriot,61.99,3.874375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388203617819?campid=5339111681,Ebay,
"G.Skill Flare X5, 32GB (2x16GB) memory DIMM, DDR5 6000, F5-6000J3038F16GX2-FX5",G.Skill,144.95,4.5296875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/257172277818?campid=5339111681,Ebay,
CORSAIR - VENGEANCE RGB 32GB (2x16GB) DDR5 6000MHz,Corsair,115.99,3.6246875,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/257171801046?campid=5339111681,Ebay,
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,419.99,3.281171875,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
G.SKILL Ripjaws M5 Series 96GB (2 x 48GB) 288-Pin PC RAM DDR5 5200 (PC5 41600),G.Skill,210.00,2.1875,USD,96,DDR5,Desktop,Used,https://www.ebay.com/itm/365941188664?campid=5339111681,Ebay,
SK Hynix 8GB SODIMM DDR5 5600MHz Laptop RAM Memory,SK Hynix,21.00,2.625,USD,8,DDR5,Laptop,New,https://www.ebay.com/itm/197792529528?campid=5339111681,Ebay,
"""BRAND NEW"" G.SKILL Flare X5 DDR5 (2 x 32GB) 288-Pin PC RAM DDR5 6000 (PC5 48000",G.Skill,229.99,7.1871875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/277459570560?campid=5339111681,Ebay,
