title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
BRAND NEW 32GB Transcend JetRam DDR5 4800MHz SO-DIMM Laptop Memory 2X16GB Module,Transcend,194.95,6.0921875,USD,32,DDR5,Laptop,New,https://www.ebay.com/itm/317556934341?campid=5339111681,Ebay,
Samsung 8GB DDR5 5600 PC5-44800 1Rx16 SODIMM Laptop Memory RAM M425R1GB4BB0-CWM,Samsung,50.59,6.32375,USD,8,DDR5,Laptop,Used,https://www.ebay.com/itm/226407331965?campid=5339111681,Ebay,
Micron  Crucial 96GB Kit (2 x 48GB) DDR5 SODIMM SDRAM Memory Module 5600MHz,Crucial,449.99,4.687395833333333,USD,96,DDR5,Laptop,New,https://www.ebay.com/itm/136759812216?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 Desktop Memory,Corsair,221.49,6.9215625,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/305633592083?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF4D,Team Group,100.99,6.311875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388610778809?campid=5339111681,Ebay,
CORSAIR - VENGEANCE 64GB (2x32GB) DDR5 5200MHz C40 UDIMM Desktop Memory - Black,Corsair,528.99,8.26546875,USD,64,DDR5,Desktop,New,https://www.ebay.com/itm/204087033648?campid=5339111681,Ebay,
Corsair Vengeance RGB DDR5 32GB White 6000MHz Gaming RAM,Corsair,300.00,9.375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/177591407056?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF3D,Team Group,100.99,6.311875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/306325747710?campid=5339111681,Ebay,
Crucial - 128GB Kit (2x64GB) DDR5 5600MHz C46 SODIMM Laptop Memory - Black,Crucial,815.99,6.374921875,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/197794177436?campid=5339111681,Ebay,
Kingston 32GB-2RX8 DDR5-5600MHz Non-ECC UDIMM Memory KCP556UD8-32,Kingston,174.25,5.4453125,USD,32,DDR5,Server,New,https://www.ebay.com/itm/317557151940?campid=5339111681,Ebay,
CORSAIR VENGEANCE 64GB (2 x 32GB) PC5-44800 (DDR5-5600) C40 DIMM Memory - Black,Corsair,250.00,3.90625,USD,64,DDR5-5600,Desktop,Open box,https://www.ebay.com/itm/397271991952?campid=5339111681,Ebay,
Samsung 1x16GB PC5-44800 DDR5 5600 MHz SODIMM Laptop Memory RAM M425R2GA3BB0-CWM,Samsung,112.50,7.03125,USD,16,DDR5,Laptop,New,https://www.ebay.com/itm/115896578964?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF4D,Team Group,90.00,5.625,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/187754920129?campid=5339111681,Ebay,
Patriot Viper Elite 5 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 CL30(PC5 48000) H,Patriot,262.99,8.2184375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/389171457580?campid=5339111681,Ebay,
Trident-Z Neo RGB G. Skill DDR5-6400 1x24GB RAM (F56400J3239F24GX2TZ5NR) - READ,G.SKILL,139.99,5.832916666666667,USD,24,DDR5-6400,Desktop,Used,https://www.ebay.com/itm/406399177505?campid=5339111681,Ebay,
DDR5 32GB (2x16GBADATA XPG RGB 6000MHZ,ADATA,199.00,6.21875,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/127506872150?campid=5339111681,Ebay,
G.Skill Flare X5 32GB (2x16GB) DDR5 6000 CL36 36-36-36-96 Desktop RAM 16GX2-FX5,G.Skill,209.99,6.5621875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/177591469072?campid=5339111681,Ebay,
Kingston FURY Beast RGB 16GB (2 x 8GB) DDR5-6000 CL40 288 Pin - KF560C40BBAK2-16,Kingston,125.00,7.8125,USD,16,DDR5-6000,Desktop,Used,https://www.ebay.com/itm/116887545889?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 32GB (2 x 16) DDR5 6000 Desktop Memory CMH32GX5M2E6000C36W,Corsair,219.98,6.874375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/227088085945?campid=5339111681,Ebay,
NEW Hynix / Samsung 64GB (2 x 32GB) PC5 DDR5 MHz SODIMM Dell Laptop Memory RAM,Samsung,339.98,5.3121875,USD,64,DDR5,Laptop,New,https://www.ebay.com/itm/326870734958?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory FF4D White,Team Group,99.99,6.249375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/297765427995?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB 48GB (2x24GB) DDR5-8000 Desktop PC Memory Set (Intel XMP),G.Skill,274.99,5.728958333333334,USD,48,DDR5-8000,Desktop,Used,https://www.ebay.com/itm/127481259257?campid=5339111681,Ebay,
Team T-Force Delta Black RGB DDR5 32GB (2x16GB) 6000MHz CL38,T-Force,190.00,5.9375,USD,32,DDR5,Desktop,Used,https://www.ebay.com/itm/376711746130?campid=5339111681,Ebay,
8GB DDR5 PC5-44800U DIMM Hynix HMCG66AGBUA084N Equivalent Desktop Memory RAM 1x,SK Hynix,61.37,7.67125,USD,8,DDR5,Desktop,New,https://www.ebay.com/itm/226296078562?campid=5339111681,Ebay,
SK hynix  32GB DDR5 5600MHz UDIMM Desktop RAM,SK Hynix,199.99,6.2496875,USD,32,DDR5,Desktop,Open box,https://www.ebay.com/itm/336285592900?campid=5339111681,Ebay,
NEW CORSAIR Vengeance 96GB (2x48) 262-Pin DDR5 SO-DIMM DDR5 5600Mhz - FREE SHIP,Corsair,484.85,5.050520833333334,USD,96,DDR5,Laptop,New,https://www.ebay.com/itm/326865888143?campid=5339111681,Ebay,
RAMAXEL 16GB DDR5 5600 Laptop SODIMM RAM 1Rx8 PC5-5600B-SA0  for DELL HP Lenovo ,Dell,78.95,4.934375,USD,16,DDR5,Laptop,Open box,https://www.ebay.com/itm/277514700598?campid=5339111681,Ebay,
Kingston FURY Impact 16GB DDR5 4800MHz SODIMM Laptop Memory Module KF548S38IB-16,Kingston,89.95,5.621875,USD,16,DDR5,Laptop,Open box,https://www.ebay.com/itm/127307357056?campid=5339111681,Ebay,
Kingston FURY Beast RGB DDR5 16GB Kit (2x8GB) 6000MT/s CL40  Pulled from New HP,Kingston,119.00,7.4375,USD,16,DDR5,Desktop,Open box,https://www.ebay.com/itm/257211997800?campid=5339111681,Ebay,
A-Tech 16GB Kit (2x 8GB) DDR5 4800 MHz Desktop PC5-38400 DIMM 288-Pin Memory RAM,A-Tech,113.34,7.08375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/325470880728?campid=5339111681,Ebay,
Crucial 128GB Kit (2x64GB) DDR5 5600MHz Laptop RAM Memory SODIMM✓Dell✓Lenovo✓HP,Crucial,739.00,5.7734375,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/177578050355?campid=5339111681,Ebay,
Corsair Dominator Platinum WHITE RGB 32GB (2 x 16GB) PC5-44800 DDR5-5600 Memory,Corsair,250.00,7.8125,USD,32,DDR5-5600,Desktop,Used,https://www.ebay.com/itm/127506358981?campid=5339111681,Ebay,
G.SKILL Trident Z5 RGB BLACK 32GB (2x16GB) PC5-44800 DDR5-5600 CL36 DIMM Memory,G.Skill,225.00,7.03125,USD,32,DDR5-5600,Desktop,Used,https://www.ebay.com/itm/127506396414?campid=5339111681,Ebay,
Patriot Viper Venom 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory,Patriot,226.99,7.0934375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/304502443561?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 (PC5 51200) Deskt,Corsair,422.49,13.2028125,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/296927564286?campid=5339111681,Ebay,
Samsung 1x16GB PC5-44800 DDR5 5600 MHz UDIMM Desktop Memory RAM M323R2GA3DB0-CWM,Samsung,116.00,7.25,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/116431974324?campid=5339111681,Ebay,
Crucial 32GB DDR5 4800MHz Desktop RAM DIMM PC5-38400 CT32G48C40U5.M16A1,Crucial,165.99,5.1871875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/306610047359?campid=5339111681,Ebay,
Samsung 64GB DDR5 4800 PC5-38400R 2Rx4 RDIMM REG Memory RAM (M321R8GA0BB0-CQK),Samsung,801.61,12.52515625,USD,64,DDR5,Server,New,https://www.ebay.com/itm/225705329877?campid=5339111681,Ebay,
Crucial 32GB DDR5 4800MHz Desktop RAM DIMM PC5-38400 CT32G48C40U5.M16A1,Crucial,165.99,5.1871875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/306610047359?campid=5339111681,Ebay,
Samsung 1x16GB PC5-44800 DDR5 5600 MHz UDIMM Desktop Memory RAM M323R2GA3DB0-CWM,Samsung,116.00,7.25,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/116431974324?campid=5339111681,Ebay,
CRAS V RGB DDR5 32GB (2x16GB) 6000MHz CL30 SK Hynix A-Die 1.35V Gaming Deskto...,SK Hynix,481.54,15.048125,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/197735071403?campid=5339111681,Ebay,
Crucial Pro DDR5-6000 32GB Kit (16GBx2) UDIMM: OC Gaming Memory (White),Crucial,281.99,8.8121875,USD,32,DDR5-6000,Desktop,New,https://www.ebay.com/itm/187681205654?campid=5339111681,Ebay,
NEW Crucial 32GB Kit (2 x 16GB) DDR5 UDIMM Memory (RAM) (CT2K16G48C40U5),Crucial,185.00,5.78125,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/365987940051?campid=5339111681,Ebay,
CORSAIR Vengeance 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop M,Corsair,406.99,12.7184375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/306529705474?campid=5339111681,Ebay,
A-Tech 16GB 2x 8GB DDR5 5600 MHz Desktop DIMM PC5-44800 288-Pin Memory RAM Kit,A-Tech,116.89,7.305625,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/225908524195?campid=5339111681,Ebay,
*NEW* G.SKILL 32GB DDR5 6400 Desktop RAM F5-6400J3239G16GA2-TZ5RK,G.Skill,199.00,6.21875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/389237451331?campid=5339111681,Ebay,
Patriot Viper Elite 5 16GB 288-Pin PC RAM DDR5 6000 (PC5 48000) Desktop Memory M,Patriot,102.99,6.436875,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/306313286532?campid=5339111681,Ebay,
Crucial Pro DDR5-6400 CL38 32GB Kit (16GBx2) UDIMM: OC Gaming Memory (White),Crucial,298.99,9.3434375,USD,32,DDR5-6400,Desktop,New,https://www.ebay.com/itm/187695305904?campid=5339111681,Ebay,
Corsair Dominator Titanium RGB 48GB (24GBx2) DDR5 6400 CL36 RAM PC Memory ⚡ New,Corsair,329.99,6.874791666666667,USD,48,DDR5,Desktop,New,https://www.ebay.com/itm/257215810705?campid=5339111681,Ebay,
Crucial 24GB DDR5-5600 SO-DIMM Laptop Memory Modules (2x12GB) CT12G56C46S5.M4B1,Crucial,164.95,6.872916666666666,USD,24,DDR5-5600,Laptop,Open box,https://www.ebay.com/itm/317557282985?campid=5339111681,Ebay,
Crucial RAM Pro - 48 GB - DDR5 5600 DIMM CL46,Crucial,308.99,6.437291666666667,USD,48,DDR5,Desktop,New,https://www.ebay.com/itm/297717805224?campid=5339111681,Ebay,
Crucial 128GB (2 x 64GB) 262-Pin DDR5 SO-DIMM DDR5 5600 (PC5 44800) Laptop Memor,Crucial,772.49,6.035078125,USD,128,DDR5,Laptop,New,https://www.ebay.com/itm/306123825725?campid=5339111681,Ebay,
