title,brand,price,$/gb,currency,capacity_gb,speed,form_factor,condition,link,source,itemGroupType
Teamgroup DDR5 16gb (2 X 8gb) 4800MHz RAM Sticks Desktop Memory Modules 1.1V,Team Group,145.00,9.0625,USD,16,DDR5,Desktop,Used,https://www.ebay.com/itm/257241132968?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF4D,Team Group,185.49,11.593125,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/388610778809?campid=5339111681,Ebay,
CORSAIR Vengeance RGB 32GB (2 x 16GB) 288-Pin PC RAM DDR5 6400 Desktop Memory,Corsair,419.49,13.1090625,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/305633592083?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory Model FF3D,Team Group,185.49,11.593125,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/306325747710?campid=5339111681,Ebay,
✨SK Hynix 8GB DDR5 1Rx16 PC5-44800 5600MHZ SODIMM RAM✨,SK Hynix,39.95,4.99375,USD,8,DDR5,Laptop,Open box,https://www.ebay.com/itm/227113868479?campid=5339111681,Ebay,
Crucial Pro OC Edition DDR5 kit 32 GB: 2x16 GB DIMM 6000Mhz CL36 CP2K16G60C36U5W,Crucial,269.99,8.4371875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/357975603312?campid=5339111681,Ebay,
Team Group 16GB (2 x 8GB) 288-Pin PC RAM DDR5 6000 (PC5 48000) Memory - White,Team Group,149.99,9.374375,USD,16,DDR5,Desktop,New,https://www.ebay.com/itm/317616044205?campid=5339111681,Ebay,
Micron 32GB DDR5 DDR5-4800 PC5-38400 MTC20C2085S1EC48BA1R ECC Memory,Micron,239.99,7.4996875,USD,32,DDR5,Server,Open box,https://www.ebay.com/itm/227048009223?campid=5339111681,Ebay,
TEAMGROUP Elite SODIMM DDR5 64GB (2x32GB) 5600Mhz (PC5-44800) CL46 Non-ECC,Team Group,389.00,6.078125,USD,64,DDR5,Server,New,https://www.ebay.com/itm/277529173702?campid=5339111681,Ebay,
Kingston KCP548SD8K2-64 2x32GB DDR5 4800MT/s Laptop Memory,Kingston,320.00,10.0,USD,32,DDR5,Laptop,New,https://www.ebay.com/itm/336326044249?campid=5339111681,Ebay,
TEAMGROUP T-FORCE DELTA RGB DDR5 Ram 32GB (2x16GB) 6000MHz PC5-48000 CL30,Team Group,299.99,9.3746875,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/177639025880?campid=5339111681,Ebay,
CORSAIR Dominator RGB DDR5 RAM 96GB (2x48GB) 6000MHz CL30-36 CMP96GX5M2B6000Z30W,Corsair,599.00,6.239583333333333,USD,96,DDR5,Desktop,New,https://www.ebay.com/itm/397350077309?campid=5339111681,Ebay,
Crucial - Pro 32GB (2x16GB) DDR5 5600MHz C46 UDIMM Desktop Memory - Black,Crucial,260.99,8.1559375,USD,32,DDR5,Desktop,New,https://www.ebay.com/itm/205117559099?campid=5339111681,Ebay,
Hynix 16GB DDR5 4800 MHz PC5-38400 1Rx8 UDIMM Server Memory RAM HMCG78MEBEA081N,SK Hynix,293.62,18.35125,USD,16,DDR5,Server,Open box,https://www.ebay.com/itm/226619701515?campid=5339111681,Ebay,
